160680,4,University of California,16,BA,2401,Art,RPG,New York,NY,Administrative Assistant/Receptionist
160680,4,University of California,16,BA,2401,Art,Eli Klein Fine Art,New York,NY,Administrative Assistant
160680,4,University of California,16,BA,2401,Art,Novo Arts Inc,New York,NY,Administrative Assistant/Receptionist
160695,5,UNIVERSITY OF PHOENIX,16,Bachelor of Science,4201,Business Management,MEDSPHERE SYSTEMS CORPORATION,SAN DIEGO,CA,Business Development Associate
160695,5,UNIVERSITY OF PHOENIX,16,Bachelor of Science,4201,Business Management,FIRST AMERICAN TITLE,PHOENIX,AZ,Sr. Account Manager
160695,5,UNIVERSITY OF PHOENIX,16,Bachelor of Science,4201,Business Management,MITCHELL INTERNATIONAL,SAN DIEGO,CA.,National Account Manager
160695,5,UNIVERSITY OF PHOENIX,16,Bachelor of Science,4201,Business Management,NEXTEL COMMUNICATIONS,SAN DIEGO,CA,Account Executive
16078,8,George Washington University,18,Masters of Business Administration,4102 4103,Finance & Investment,"Symantec, Inc",San Francisco,CA,Sales Finance Manager
16078,8,George Washington University,18,Masters of Business Administration,4102 4103,Finance & Investment,"Bright Source Energy, Inc",San Francisco,CA,Corporate Planning Manager
16078,8,George Washington University,18,Masters of Business Administration,4102 4103,Finance & Investment,"Auxo.net, Inc",Palo Alto,CA,Vice President
16078,8,George Washington University,18,Masters of Business Administration,4102 4103,Finance & Investment,"Thomas Weisel Partners, LLC",San Francisco,CA,Equity Research Associate
16078,8,George Washington University,18,Masters of Business Administration,4102 4103,Finance & Investment,"Deloitte & Touche, LLP",San Francisco,CA,Senior Financial Services Consultant
16078,8,George Washington University,18,Masters of Business Administration,4102 4103,Finance & Investment,VISA,San Francisco,CA,Financial Analyst
16078,8,George Washington University,18,Masters of Business Administration,4102 4103,Finance & Investment,"Dresdner RCM Global Investors, LLC",San Francisco,CA,Performance Analyst
16078,9,University of International Business & Economics,16,Bachelor of Science,1801,Economics,"Symantec, Inc",San Francisco,CA,Sales Finance Manager
16078,9,University of International Business & Economics,16,Bachelor of Science,1801,Economics,"Bright Source Energy, Inc",San Francisco,CA,Corporate Planning Manager
16078,9,University of International Business & Economics,16,Bachelor of Science,1801,Economics,"Auxo.net, Inc",Palo Alto,CA,Vice President
16078,9,University of International Business & Economics,16,Bachelor of Science,1801,Economics,"Thomas Weisel Partners, LLC",San Francisco,CA,Equity Research Associate
16078,9,University of International Business & Economics,16,Bachelor of Science,1801,Economics,"Deloitte & Touche, LLP",San Francisco,CA,Senior Financial Services Consultant
16078,9,University of International Business & Economics,16,Bachelor of Science,1801,Economics,VISA,San Francisco,CA,Financial Analyst
16078,9,University of International Business & Economics,16,Bachelor of Science,1801,Economics,"Dresdner RCM Global Investors, LLC",San Francisco,CA,Performance Analyst
160888,5,Temple University,16,Bachelor's Degree,0499,Strategic Communications,J Public Relations,New York,NY,Intern
160888,5,Temple University,16,Bachelor's Degree,0499,Strategic Communications,Seventh House PR,New York,NY,Assistant to Director
160888,5,Temple University,16,Bachelor's Degree,0499,Strategic Communications,Support Center For Child Advocate,Philadelphia,PA,Intern
160888,5,Temple University,16,Bachelor's Degree,0499,Strategic Communications,Plot Multimedia,New York,NY,Intern
161020,5,University of Massachusetts - Amherst ; Isenberg School of Management,16,Bachelor of Science,4304,Marketing,Boston Music Spotlight,Boston,MA,Public Relations Intern
161020,5,University of Massachusetts - Amherst ; Isenberg School of Management,16,Bachelor of Science,4304,Marketing,Flemming Entertainment Enterprises,Boston,MA,Marketing Intern
161020,5,University of Massachusetts - Amherst ; Isenberg School of Management,16,Bachelor of Science,4304,Marketing,UMass Amherst University,Amherst,MA,Market Associate
161020,5,University of Massachusetts - Amherst ; Isenberg School of Management,16,Bachelor of Science,4304,Marketing,Whitfield Sharp & Sharp,Marblehead,MA,Accounting Intern
16104,4,The Fashion Institute of Design,14,Associates of Arts Degree,4304,Merchandise Marketing,Milana C. Boutique,Menlo Park,California,Manager
16104,4,The Fashion Institute of Design,14,Associates of Arts Degree,4304,Merchandise Marketing,Richard's Fine Men's Clothier,Menlo Park,California,Sales Associate and Administrative Assistant
16104,4,The Fashion Institute of Design,14,Associates of Arts Degree,4304,Merchandise Marketing,Alain Pinel Realtors,Los Altos,California,Administrative Assistant
16104,5,Regis University,16,Bachelor of Science Degree,4399,Business Marketing,Milana C. Boutique,Menlo Park,California,Manager
16104,5,Regis University,16,Bachelor of Science Degree,4399,Business Marketing,Richard's Fine Men's Clothier,Menlo Park,California,Sales Associate and Administrative Assistant
16104,5,Regis University,16,Bachelor of Science Degree,4399,Business Marketing,Alain Pinel Realtors,Los Altos,California,Administrative Assistant
16104,6,University of California,16,Bachelor of Science Degree,4399,Business Marketing,Milana C. Boutique,Menlo Park,California,Manager
16104,6,University of California,16,Bachelor of Science Degree,4399,Business Marketing,Richard's Fine Men's Clothier,Menlo Park,California,Sales Associate and Administrative Assistant
16104,6,University of California,16,Bachelor of Science Degree,4399,Business Marketing,Alain Pinel Realtors,Los Altos,California,Administrative Assistant
161156,4,Hunter College,16,Bachelor Of Arts,0402,Computer Science,KLAS-TV CBS,LAS VEGAS,NEVADA,Integrated Account Executive
161156,4,Hunter College,16,Bachelor Of Arts,0402,Computer Science,KVCW-TV CW/My LVTV,LAS VEGAS,NEVADA,Digital Interactive Account Executive
161156,4,Hunter College,16,Bachelor Of Arts,0402,Computer Science,Bank of America,LAS VEGAS,NEVADA,Business Banking Manager
161162,7,Empire State College,16,BA,0499,Communications,SPRINT INC,Staten Island,NY,Retail Sales Consultant
161162,7,Empire State College,16,BA,0499,Communications,B:UNIQ CLOTHING,Staten Island,NY,Owner / Partner
161162,7,Empire State College,16,BA,0499,Communications,VERSACE USA,Manhattan,NY,Intern
161162,7,Empire State College,16,BA,0499,Communications,S3 SAFE AND SECURITY SYSTEMS,Staten Island,NY,Sales Manager
161162,7,Empire State College,16,BA,0499,Communications,BEST BUY INC,Staten Island,NY,Geek Squad Counter Intelligence Agent
161162,7,Empire State College,16,BA,0499,Communications,CIRCUIT CITY INC,Staten Island,NY,Salesman / Firedog Technician / Supervisor
161308,3,Tarrant County College,14,Associate of Applied Science,0702 1699,Information Technology Application and Web Development,Harland Clarke,Grapevine,TX,Systems Administration Engineer
161308,3,Tarrant County College,14,Associate of Applied Science,0702 1699,Information Technology Application and Web Development,Tomco Exteriors,Fort Worth,TX,System Administrator / Website Designer / Technology Coordinator
161319,4,Curry College,16,Bachelor of Arts Degree,2501 0499,"English, Communication",Schwartz MSL,Waltham,MA,Account Coordinator
161319,4,Curry College,16,Bachelor of Arts Degree,2501 0499,"English, Communication","Schwartz Communications, Inc",Waltham,MA,Intern
161319,4,Curry College,16,Bachelor of Arts Degree,2501 0499,"English, Communication",Curry College Office of Institutional Advancement,Milton,MA,Intern
161332,7,Arkansas Tech University,16,B.A,2016,Psychology,Eckerd Community Alternatives,Largo,FL,Training Specialist
161332,7,Arkansas Tech University,16,B.A,2016,Psychology,Eckerd Youth Alternatives,Clearwater,FL,Admissions Counselor
161332,7,Arkansas Tech University,16,B.A,2016,Psychology,United Methodist Church,Okeechobee,FL,"Director of Education and Programs
Director of Children's Ministry and Small Groups"
161332,7,Arkansas Tech University,16,B.A,2016,Psychology,Eckerd Youth Alternatives,Clewiston,FL,Group Treatment Coordinator
161332,7,Arkansas Tech University,16,B.A,2016,Psychology,Children/s Home Society/FL DOH,Stuart,FL,Child Protection Team - Case Coordinator
161332,7,Arkansas Tech University,16,B.A,2016,Psychology,Eckerd Youth Alternatives,Okeechobee,FL,Program Specialist/ Group Treatment Manager
161339,4,Everest College,13,Diploma,4,General Education,Southampton Health Services,Virginia Beach,VA,Medical Assistant
161339,4,Everest College,13,Diploma,4,General Education,Reliance Staffing,Newport News,VA,Administrative Secretary
161339,4,Everest College,13,Diploma,4,General Education,Health Research Inc,Menands,NY,Secretary I
161350,6,DePaul University,16,BA,1902 5102,Political Science/Pre-Law,Herman Miller Healthcare,Holland,MI.,Healthcare Account Executive
161350,6,DePaul University,16,BA,1902 5102,Political Science/Pre-Law,MASIMO CORPORATION,Irvine,CA,Account Executive
161350,6,DePaul University,16,BA,1902 5102,Political Science/Pre-Law,LMA NORTH AMERICA,San Diego,CA,Professional Medical Sales Executive
161350,6,DePaul University,16,BA,1902 5102,Political Science/Pre-Law,DRAEGER MEDICAL,Telford,PA,Strategic Account Manager
161350,6,DePaul University,16,BA,1902 5102,Political Science/Pre-Law,ALARIS MEDICAL SYSTEMS,San Diego,CA,Senior Systems Sales Consultant
161409,7,James Sprunt Community College,16,Bachelor's Degree,2202,Criminal Justice,Family Works Psychological Center,Goldsboro,NC,"Qualified Professional, Team member"
161409,7,James Sprunt Community College,16,Bachelor's Degree,2202,Criminal Justice,New Dimension Group,Rose Hill,NC,Associate Professional
161409,7,James Sprunt Community College,16,Bachelor's Degree,2202,Criminal Justice,"RASS, Inc",Warsaw,NC,Associate Professional
161409,7,James Sprunt Community College,16,Bachelor's Degree,2202,Criminal Justice,Family Health Care Services,Kinston,NC,Associate Professional/Qualified Professional
161409,7,James Sprunt Community College,16,Bachelor's Degree,2202,Criminal Justice,Tri County Youth Services,Wallace,NC,Program Manager/Associate Professional
161409,7,James Sprunt Community College,16,Bachelor's Degree,2202,Criminal Justice,Duplin County Partnership for Children,Kenansville,NC,Outreach Specialist
161499,3,Rochester  Institute  of  Technology,16,BS,1699,Information  Technology,"StormFrog,  Inc",Victor,NY,Software  Developer
161499,3,Rochester  Institute  of  Technology,16,BS,1699,Information  Technology,Sigma  Marketing  Group,Rochester,NY,"Technical  Support  Co-op,  Developer/Campaign  Delivery  Specialist"
161500,5,University of Arkansas,18,Master of Science Degree,9304,Operations Management,General Dynamics - Armament and Technical Products,Charlotte,NC,Director
161500,5,University of Arkansas,18,Master of Science Degree,9304,Operations Management,General Dynamics - Armament and Technical Products,Charlotte,NC,Mgr. / Senior Manager
161500,5,University of Arkansas,18,Master of Science Degree,9304,Operations Management,US Navy - Navy Manpower Analysis Center,Memphis,TN,Manpower Research Analyst
161500,5,University of Arkansas,18,Master of Science Degree,9304,Operations Management,US Navy - USS LOUISIANA,Kings Bay,GA,Tactical Systems Leading Chief Petty Officer/Network Administrator/Information Systems Security Officer
161500,6,Park University,16,Bachelor of Science Degree,4201 0402,Management / Computer Information Systems,General Dynamics - Armament and Technical Products,Charlotte,NC,Director
161500,6,Park University,16,Bachelor of Science Degree,4201 0402,Management / Computer Information Systems,General Dynamics - Armament and Technical Products,Charlotte,NC,Mgr. / Senior Manager
161500,6,Park University,16,Bachelor of Science Degree,4201 0402,Management / Computer Information Systems,US Navy - Navy Manpower Analysis Center,Memphis,TN,Manpower Research Analyst
161500,6,Park University,16,Bachelor of Science Degree,4201 0402,Management / Computer Information Systems,US Navy - USS LOUISIANA,Kings Bay,GA,Tactical Systems Leading Chief Petty Officer/Network Administrator/Information Systems Security Officer
161566,5,University of Texas,16,Bachelor of Science,4201,Business Administration,Social Media Delivered,Dallas,TX,Social Media Specialist
161566,5,University of Texas,16,Bachelor of Science,4201,Business Administration,Gail Darling Staffing,Dallas,TX,Dallas Regional Manager
161566,5,University of Texas,16,Bachelor of Science,4201,Business Administration,Fairfield Inn by Marriott,Plano,TX,Guest Services Representative
161566,5,University of Texas,16,Bachelor of Science,4201,Business Administration,Northwestern Mutual Financial Network,Dallas,TX,Junior Financial Representative
161579,2,Central Michigan University,16,Bachelor of Science,2016,"Psychology and
Women's Studies",Consumer Services Inc,Flint,MI,Case Manager/ Supports Coordinator
161628,4,The Pennsylvania State University,16,Bachelor of Arts,1901,International Political Science,Century 21 Elite Home Finders,Orlando,FL,"Project Consultant, Office Manager and Licensed Real Estate Agent"
161628,4,The Pennsylvania State University,16,Bachelor of Arts,1901,International Political Science,United States House of Representatives,Orlando,FL,Intern
161628,4,The Pennsylvania State University,16,Bachelor of Arts,1901,International Political Science,United States Senate,Newark,NJ,Intern
161650,5,Temple University,16,Bachelor of Arts,0499,Strategic Communications,Temple University Small Business Development Center,Philadelphia,Pennsylvania,Graphic designer
161650,5,Temple University,16,Bachelor of Arts,0499,Strategic Communications,Philadelphia Conventions & Visitors Bureau,Philadelphia,Pennsylvania,Intern
161650,5,Temple University,16,Bachelor of Arts,0499,Strategic Communications,Comcast,New York,New York,Advertising Sales Intern
161650,5,Temple University,16,Bachelor of Arts,0499,Strategic Communications,YMCA of Greater New York,New York,New York,Public Affairs Intern
161655,6,Villanova University,16,Bachelor of Arts,2299,Social Science,AssetPro Management,King of Prussia,PA,Director of Corporate Administration -HR
161655,6,Villanova University,16,Bachelor of Arts,2299,Social Science,"FrontLine Solutions, Inc",Wayne,PA,Software Sales Representative
161655,6,Villanova University,16,Bachelor of Arts,2299,Social Science,Hudson United Bank Corp,Plymouth Meeting,PA,Senior Sales Associate
161655,6,Villanova University,16,Bachelor of Arts,2299,Social Science,Medstaff Incorporated,Newtown Square,PA,Personal Placement Consultant
161677,7,University of California,16,B.S,4201,Business Administration,"AXA Advisors, LLC",Los Angeles,CA,Branch Licensing Coordinator
161677,7,University of California,16,B.S,4201,Business Administration,"AXA Advisors, LLC",Los Angeles,CA,Marketing Associate
161677,7,University of California,16,B.S,4201,Business Administration,"AXA Advisors, LLC",Los Angeles,CA,Branch Control Coordinator
161677,7,University of California,16,B.S,4201,Business Administration,Graduate Student Association,Riverside,CA,Student Intern
161677,7,University of California,16,B.S,4201,Business Administration,Accord Transportation Ltd,Pomona,CA,Customer Service Representative
161677,7,University of California,16,B.S,4201,Business Administration,Score! Educational Centers,Chino Hills,CA,Advantage Coach
161717,3,University of Denver,16,B.A,3999 1902,"International Studies, Political Science",THE DILLON CO,Denver,CO.,Sales Associate
161717,3,University of Denver,16,B.A,3999 1902,"International Studies, Political Science","MATTRESS KING, INC",Denver,CO.,Branch Manager
161738,5,Hunter College,16,Bachelor of Arts,4505,Media Studies,Coach Inc,SoHo,NY,Sales Associate
161738,5,Hunter College,16,Bachelor of Arts,4505,Media Studies,Press Here/KSA Public Relations,New York,NY,Artist Publicity Intern
161738,5,Hunter College,16,Bachelor of Arts,4505,Media Studies,"Coburn Communication, Inc",New York,NY,Publicity Summer Intern
161738,5,Hunter College,16,Bachelor of Arts,4505,Media Studies,SONY Music Entertainment,New York,NY,Intern
161763,5,Kaplan University,18,MBA,4201,Business Administration,Bank of America,Kennesaw,GA,Fraud Analyst II
161763,5,Kaplan University,18,MBA,4201,Business Administration,I           Bank of America,Kennesaw,GA,Fraud Analyst
161763,5,Kaplan University,18,MBA,4201,Business Administration,Walgreens,Lilburn,GA,Assistant Manager
161763,5,Kaplan University,18,MBA,4201,Business Administration,Cingular Wireless,Orangeburg,SC,Assistant Manager
161763,6,South Carolina State University,16,Bachelor of Science,4201,Business Administration,Bank of America,Kennesaw,GA,Fraud Analyst II
161763,6,South Carolina State University,16,Bachelor of Science,4201,Business Administration,I           Bank of America,Kennesaw,GA,Fraud Analyst
161763,6,South Carolina State University,16,Bachelor of Science,4201,Business Administration,Walgreens,Lilburn,GA,Assistant Manager
161763,6,South Carolina State University,16,Bachelor of Science,4201,Business Administration,Cingular Wireless,Orangeburg,SC,Assistant Manager
161861,6,Hofstra University,16,Bachelor of Arts,4503,Broadcast Journalism & Interdisciplinary Studies,Planet Green Recycle,Los Angeles,California,Marketing Manager
161861,6,Hofstra University,16,Bachelor of Arts,4503,Broadcast Journalism & Interdisciplinary Studies,CheckAlt,Los Angeles,California,Marketing Manager
161861,6,Hofstra University,16,Bachelor of Arts,4503,Broadcast Journalism & Interdisciplinary Studies,City LLC,New York,New York,Event Manager/Consultant			Moxie
161861,6,Hofstra University,16,Bachelor of Arts,4503,Broadcast Journalism & Interdisciplinary Studies,Arthur Frommer's Budget Travel,New York,New York,Senior Marketing Manager
161861,6,Hofstra University,16,Bachelor of Arts,4503,Broadcast Journalism & Interdisciplinary Studies,Parade Magazine,New York,New York,Associate Marketing Manager
161921,5,Boston College,16,Bachelor of Science,4102 4001,Finance and Accounting,99cent Store Inc,Roxbury,MA,Accountant/Cashier
161921,5,Boston College,16,Bachelor of Science,4102 4001,Finance and Accounting,Grafton Flea Market,Grafton,MA,Dealer
161921,5,Boston College,16,Bachelor of Science,4102 4001,Finance and Accounting,Boston College Dining Services,Chestnut Hill,MA,Student Manager
161921,5,Boston College,16,Bachelor of Science,4102 4001,Finance and Accounting,Boston College Neighborhood Center,Brighton,MA,Tax Accountant
161923,2,Northampton Area Community College,14,A.A.S,1201,Computer Information Technology,Lehigh Valley Health Network,Allentown,PA,Technician
161925,3,University of Colorado,16,Bachelor of Arts,0620,Chinese Language,MegaStar Financial Corp,Denver,CO,Executive Assistant /Front Desk Manager / Office Manager
161925,3,University of Colorado,16,Bachelor of Arts,0620,Chinese Language,Keys Commercial Real Estate,Boulder,CO,Executive  Assistant /Office Manager
161934,5,Texas Tech University,16,Bachelor of Science,0502,Exercise and Sports Sciences,House of Prayer Tabernacle,Dallas,TX,Administrative Assistant
161934,5,Texas Tech University,16,Bachelor of Science,0502,Exercise and Sports Sciences,House of Prayer Tabernacle,Dallas,TX,Children's Ministry Director
161934,5,Texas Tech University,16,Bachelor of Science,0502,Exercise and Sports Sciences,"Texas Tech Varsity Track and Field, Texas Tech University",Lubbock,TX,Graduate Assistant
161963,6,Marylhurst University,18,M.B.A,4399,Business,SolarWorld,Hillsboro,OR,Consultant - Critical Materials Manager
161963,6,Marylhurst University,18,M.B.A,4399,Business,Siltronic Corporation,Portland,OR,Fab Manager
161963,6,Marylhurst University,18,M.B.A,4399,Business,Siltronic Corporation,Portland,OR,Fab Manager
161963,6,Marylhurst University,18,M.B.A,4399,Business,Wacker Siltronic,Portland,OR,Senior Process Engineer/Assistant Team Leader
161963,6,Marylhurst University,18,M.B.A,4399,Business,Wacker Siltronic,Portland,OR,Lead Process Engineer
161963,7,Linfield College,16,B.S,0808,Physics,SolarWorld,Hillsboro,OR,Consultant - Critical Materials Manager
161963,7,Linfield College,16,B.S,0808,Physics,Siltronic Corporation,Portland,OR,Fab Manager
161963,7,Linfield College,16,B.S,0808,Physics,Siltronic Corporation,Portland,OR,Fab Manager
161963,7,Linfield College,16,B.S,0808,Physics,Wacker Siltronic,Portland,OR,Senior Process Engineer/Assistant Team Leader
161963,7,Linfield College,16,B.S,0808,Physics,Wacker Siltronic,Portland,OR,Lead Process Engineer
161973,6,Marylhurst University,18,M.B.A,4399,Business,SolarWorld,Hillsboro,OR,Consultant - Critical Materials Manager
161973,6,Marylhurst University,18,M.B.A,4399,Business,Siltronic Corporation,Portland,OR,Fab Manager
161973,6,Marylhurst University,18,M.B.A,4399,Business,Siltronic Corporation,Portland,OR,Fab Manager
161973,6,Marylhurst University,18,M.B.A,4399,Business,Wacker Siltronic,Portland,OR,Senior Process Engineer/Assistant Team Leader
161973,6,Marylhurst University,18,M.B.A,4399,Business,Wacker Siltronic,Portland,OR,Lead Process Engineer
161973,7,Linfield College,16,B.S,0808,Physics,SolarWorld,Hillsboro,OR,Consultant - Critical Materials Manager
161973,7,Linfield College,16,B.S,0808,Physics,Siltronic Corporation,Portland,OR,Fab Manager
161973,7,Linfield College,16,B.S,0808,Physics,Siltronic Corporation,Portland,OR,Fab Manager
161973,7,Linfield College,16,B.S,0808,Physics,Wacker Siltronic,Portland,OR,Senior Process Engineer/Assistant Team Leader
161973,7,Linfield College,16,B.S,0808,Physics,Wacker Siltronic,Portland,OR,Lead Process Engineer
162117,8,UNIVERSITY OF PHOENIX,16,MBA / BS,4201,Business Management,ROBERT M. BEREN ACADEMY,Houston,TX,Administrative Assistant
162117,8,UNIVERSITY OF PHOENIX,16,MBA / BS,4201,Business Management,CONGREGATION BETH RAMBAM,Houston,TX,Office Manager
162117,8,UNIVERSITY OF PHOENIX,16,MBA / BS,4201,Business Management,UNITED ORTHODOX SYNAGOGUES,Houston,TX,Assistant Manager
162117,8,UNIVERSITY OF PHOENIX,16,MBA / BS,4201,Business Management,CB RICHARD ELLIS AT SPRINT CAMPUS,Overland Park,KS,Workplace Administrator
162117,8,UNIVERSITY OF PHOENIX,16,MBA / BS,4201,Business Management,MIDWEST CENTER FOR HOLOCAUST EDUCATION,Overland Park,KS,Executive Assistant
162117,8,UNIVERSITY OF PHOENIX,16,MBA / BS,4201,Business Management,"H&R BLOCK, INC",Kansas City,MO,Project Coordinator
162117,8,UNIVERSITY OF PHOENIX,16,MBA / BS,4201,Business Management,"H&R BLOCK, INC",Irvine,CA,IT Reporting Specialist and Loan
162136,5,"The Graduate Center, CUNY",21,PhD,2102,Sociology,ActKnowledge,New York,NY,Research Associate
162136,5,"The Graduate Center, CUNY",21,PhD,2102,Sociology,Community Healthcare Network,New York,NY,Program Evaluation Consultant
162136,5,"The Graduate Center, CUNY",21,PhD,2102,Sociology,Howard Samuels Center,New York,NY,Research Associate
162136,5,"The Graduate Center, CUNY",21,PhD,2102,Sociology,Planned Parenthood,New York,NY,Research Assistant
162136,6,Fordham University,18,M.A,2102,Sociology,ActKnowledge,New York,NY,Research Associate
162136,6,Fordham University,18,M.A,2102,Sociology,Community Healthcare Network,New York,NY,Program Evaluation Consultant
162136,6,Fordham University,18,M.A,2102,Sociology,Howard Samuels Center,New York,NY,Research Associate
162136,6,Fordham University,18,M.A,2102,Sociology,Planned Parenthood,New York,NY,Research Assistant
162136,7,Union Theological Seminary,18,M.A,4901,Religion,ActKnowledge,New York,NY,Research Associate
162136,7,Union Theological Seminary,18,M.A,4901,Religion,Community Healthcare Network,New York,NY,Program Evaluation Consultant
162136,7,Union Theological Seminary,18,M.A,4901,Religion,Howard Samuels Center,New York,NY,Research Associate
162136,7,Union Theological Seminary,18,M.A,4901,Religion,Planned Parenthood,New York,NY,Research Assistant
162136,8,New York University,16,B.A,2904,Religious Studies,ActKnowledge,New York,NY,Research Associate
162136,8,New York University,16,B.A,2904,Religious Studies,Community Healthcare Network,New York,NY,Program Evaluation Consultant
162136,8,New York University,16,B.A,2904,Religious Studies,Howard Samuels Center,New York,NY,Research Associate
162136,8,New York University,16,B.A,2904,Religious Studies,Planned Parenthood,New York,NY,Research Assistant
162165,7,Texas A&M University,16,Bachelor of Science,2501 3601,English/Secondary Education,"HUGHES TELEMATICS, INC",ATLANTA,GA,TRAINER AND INSTRUCTIONAL DESIGNER
162165,7,Texas A&M University,16,Bachelor of Science,2501 3601,English/Secondary Education,PQC INTERNATIONAL,ATLANTA,GA,PROJECT MANAGER AND LEAD TRAINER
162165,7,Texas A&M University,16,Bachelor of Science,2501 3601,English/Secondary Education,PQC INTERNATIONAL,ATLANTA,GA,PROJECT MANAGER AND LEAD TRAINER
162165,7,Texas A&M University,16,Bachelor of Science,2501 3601,English/Secondary Education,KELLER WILLIAMS REALTY,ATLANTA,GA,"TRAINER, SALES CONSULTANT"
162165,7,Texas A&M University,16,Bachelor of Science,2501 3601,English/Secondary Education,ASTRAA INTECOM,FRISCO,TX,SENIOR LEAD TRAINER/INSTRUCTIONAL DESIGNER
162165,7,Texas A&M University,16,Bachelor of Science,2501 3601,English/Secondary Education,ASTRAA INTECOM,FRISCO,TX,SENIOR LEAD TRAINER/INSTRUCTIONAL DESIGNER
162229,5,UNIVERSITY OF ARKANSAS,16,Bachelor of Arts (B.A,2202,Criminal Justice,"WALMART STORES, INC",Bentonville,AR,Global Investigator II
162229,5,UNIVERSITY OF ARKANSAS,16,Bachelor of Arts (B.A,2202,Criminal Justice,"WALMART STORES, INC",Bentonville,AR,Insurance Fraud Researcher
162229,5,UNIVERSITY OF ARKANSAS,16,Bachelor of Arts (B.A,2202,Criminal Justice,"WALMART STORES, INC",Bentonville,AR,"Analytical Researcher Center
Researcher"
162229,5,UNIVERSITY OF ARKANSAS,16,Bachelor of Arts (B.A,2202,Criminal Justice,"WALMART STORES, INC",Bentonville,AR,Physical Security Specialist
162229,6,UNIVERSITY OF ARKANSAS,16,Bachelor of Arts (B.A,2102,Sociology,"WALMART STORES, INC",Bentonville,AR,Global Investigator II
162229,6,UNIVERSITY OF ARKANSAS,16,Bachelor of Arts (B.A,2102,Sociology,"WALMART STORES, INC",Bentonville,AR,Insurance Fraud Researcher
162229,6,UNIVERSITY OF ARKANSAS,16,Bachelor of Arts (B.A,2102,Sociology,"WALMART STORES, INC",Bentonville,AR,"Analytical Researcher Center
Researcher"
162229,6,UNIVERSITY OF ARKANSAS,16,Bachelor of Arts (B.A,2102,Sociology,"WALMART STORES, INC",Bentonville,AR,Physical Security Specialist
162297,4,"University of Houston, C.T. Bauer School of Business",18,Master of Business Administration,4102,Finance,The Methodist Hospital,Houston,Texas,Graduate Administrative Intern
162297,4,"University of Houston, C.T. Bauer School of Business",18,Master of Business Administration,4102,Finance,National Oilwell Varco,Houston,Texas,HSE Representative/Operations Administrator/Sales Representative
162297,4,"University of Houston, C.T. Bauer School of Business",18,Master of Business Administration,4102,Finance,MI Swaco,Pampa,Texas,Drilling Fluids Specialist
162297,5,University of Houston,16,Bachelor of Arts,2799,History,The Methodist Hospital,Houston,Texas,Graduate Administrative Intern
162297,5,University of Houston,16,Bachelor of Arts,2799,History,National Oilwell Varco,Houston,Texas,HSE Representative/Operations Administrator/Sales Representative
162297,5,University of Houston,16,Bachelor of Arts,2799,History,MI Swaco,Pampa,Texas,Drilling Fluids Specialist
162321,6,New York Institute of Technology,16,B.S,0402,Computer Science,MAJOR MANUFACTURER OF MEDICAL EQUIPMENT,New York,NY,Chief Technology Officer
162321,6,New York Institute of Technology,16,B.S,0402,Computer Science,PALL CORPORATION,East Hills,NY,Vice President
162321,6,New York Institute of Technology,16,B.S,0402,Computer Science,KPMG CONSULTING,New York,NY,Manager
162321,6,New York Institute of Technology,16,B.S,0402,Computer Science,KEANE CONSULTING,New York,NY,Consultant
162321,6,New York Institute of Technology,16,B.S,0402,Computer Science,AMERICAN BROADCASTING COMPANIES,Hackensack,NJ,Programmer/Analyst
162364,5,Cambridge College,16,B.S,1699,Information Technology,Wellington Management,Boston,MA,Quality Assurance Intern
162364,5,Cambridge College,16,B.S,1699,Information Technology,Men's Warehouse,Cambridge,MA,Customer Sales Associate
162364,5,Cambridge College,16,B.S,1699,Information Technology,Staples,Somerville,MA,Copy & Print Center Associate
162364,5,Cambridge College,16,B.S,1699,Information Technology,Boys and Girls Club of America,Arlington,MA,Counselor
162366,5,Cambridge College,16,B.S,1699,Information Technology,Wellington Management,Boston,MA,Quality Assurance Intern
162366,5,Cambridge College,16,B.S,1699,Information Technology,Men's Warehouse,Cambridge,MA,Customer Sales Associate
162366,5,Cambridge College,16,B.S,1699,Information Technology,Staples,Somerville,MA,Copy & Print Center Associate
162366,5,Cambridge College,16,B.S,1699,Information Technology,Boys and Girls Club of America,Arlington,MA,Counselor
162389,4,OH          Owens Community College,14,Associates Degree,2401,Commercial Arts,Pabodie Design Studios,Huron,OH,Web Developer
162389,4,OH          Owens Community College,14,Associates Degree,2401,Commercial Arts,Bob Evans Farms,Columbus,OH,Flash Programmer
162389,4,OH          Owens Community College,14,Associates Degree,2401,Commercial Arts,Robert Half International,Columbus,OH,Flash Developer / User Interface Developer
162531,6,John Jay College,16,Bachelor,2016,Forensic Psychology,Goldberg Weprin Finkel Goldstein LLP,New York,NY,Legal Assistant/Paralegal
162531,6,John Jay College,16,Bachelor,2016,Forensic Psychology,"Lewis, Brisbois, Bisgaard & Smith LLP",New York,NY,Litigation Calendar Clerk
162531,6,John Jay College,16,Bachelor,2016,Forensic Psychology,T-Mobile,New York,NY,Retail Sales Associate
162531,6,John Jay College,16,Bachelor,2016,Forensic Psychology,"Podell, Schwartz, Schechter & Banfield LLP",New York,NY,Legal Assistant /Assistant Appraiser
162531,6,John Jay College,16,Bachelor,2016,Forensic Psychology,Kenneth P. Scileppi MD,New York,NY,Receptionist/Personal Assistant
